Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,multiple_deliveries,City,distance,time_diff_minutes,Time_taken (min)
33943,30.0,4.8,Fog,Medium,0,Meal,2.0,Metropolitian,13.58753179189161,15,43
33944,22.0,4.6,Cloudy,Low,0,Buffet,1.0,Metropolitian,19.768083733605003,15,22
33945,34.0,4.7,Windy,Jam,1,Meal,0.0,Metropolitian,4.539072036200237,0,29
33946,29.0,4.3,Sandstorms,High,0,Meal,0.0,Metropolitian,6.082827079238962,15,32
33947,36.0,4.8,Stormy,Low,1,Meal,1.0,Metropolitian,10.927839541315707,10,25
33948,37.0,4.6,Cloudy,Medium,1,Drinks,1.0,Urban,19.665996560108407,10,38
33949,36.0,4.8,Sunny,High,0,Snack,1.0,Metropolitian,3.05370692651916,15,28
33950,39.0,3.9,Sandstorms,Jam,2,Buffet,0.0,Metropolitian,13.625267630306436,0,34
33951,20.0,4.9,Sunny,Jam,2,Drinks,0.0,Metropolitian,10.727796746772675,15,14
33952,35.0,4.2,Fog,Jam,2,Drinks,2.0,Metropolitian,13.993924596325126,15,35
33953,23.0,4.8,Cloudy,Low,1,Meal,0.0,Metropolitian,7.604263016933009,15,19
33954,23.0,5.0,Sandstorms,Jam,2,Snack,1.0,Metropolitian,10.431376314751596,15,25
33955,35.0,4.1,Windy,High,2,Snack,1.0,Metropolitian,3.0213082197124903,15,33
33956,39.0,3.5,Sandstorms,Medium,2,Snack,2.0,Metropolitian,12.120754391845214,0,34
33957,27.0,4.7,Sunny,Medium,0,Drinks,1.0,Urban,6.292109292193661,10,15
33958,24.0,4.8,Cloudy,Low,2,Drinks,1.0,Metropolitian,10.727356307929844,0,27
33959,21.0,4.5,Sandstorms,High,0,Drinks,1.0,Metropolitian,1.5530272022626994,10,27
33960,32.0,5.0,Cloudy,Jam,1,Meal,0.0,Metropolitian,4.590540079832415,0,34
33961,39.0,4.0,Windy,Medium,0,Snack,1.0,Metropolitian,14.157243571473249,5,34
33962,24.0,4.9,Stormy,Jam,2,Buffet,0.0,Urban,10.91056414784863,5,27
33963,26.0,4.9,Fog,Medium,2,Meal,1.0,Urban,7.792884749147455,15,16
33964,35.0,4.8,Sunny,High,0,Snack,0.0,Urban,5.960717644178377,0,20
33965,29.566910587697237,4.6337736972250205,Sandstorms,Jam,0,Drinks,1.0,Metropolitian,9.329983797136483,0,23
33966,20.0,4.6,Fog,Medium,0,Snack,1.0,Metropolitian,16.82525893334168,5,38
33967,31.0,4.8,Sandstorms,High,2,Meal,0.0,Metropolitian,5.960888993320581,5,25
33968,23.0,4.9,Windy,High,1,Snack,1.0,Urban,3.026282426062492,10,19
33969,30.0,4.0,Windy,High,2,Buffet,1.0,Metropolitian,2.9805686744581967,10,31
33970,23.0,4.5,Windy,Low,2,Meal,0.0,Metropolitian,1.55290223245002,15,12
33971,30.0,4.8,Sunny,Jam,2,Meal,0.0,Metropolitian,7.451275768484714,5,18
33972,20.0,4.6,Windy,Low,0,Drinks,0.0,Metropolitian,16.642031251922187,15,20
33973,24.0,5.0,Sandstorms,Low,2,Snack,1.0,Urban,10.727556264884338,5,16
33974,31.0,3.8,Stormy,Jam,1,Meal,1.0,Metropolitian,10.590347209636771,0,38
33975,31.0,4.8,Stormy,Medium,2,Snack,0.0,Metropolitian,4.659319939794102,15,27
33976,26.0,4.6,Cloudy,Low,1,Drinks,0.0,Metropolitian,3.0604205100712214,5,18
33977,34.0,3.6,Cloudy,Low,2,Meal,1.0,Metropolitian,14.048395039062326,5,37
33978,22.0,4.8,Cloudy,Low,2,Buffet,0.0,Metropolitian,3.1063303859743394,10,13
33979,30.0,5.0,Windy,Medium,0,Drinks,1.0,Metropolitian,7.549186294665584,5,26
33981,34.0,4.9,Cloudy,Medium,1,Meal,0.0,Metropolitian,6.149002855364616,10,18
33982,22.0,4.5,Sunny,Jam,1,Snack,0.0,Metropolitian,9.32975570414441,0,14
33983,35.0,4.9,Cloudy,High,0,Buffet,0.0,Metropolitian,6.212009800509231,0,32
33984,38.0,4.7,Cloudy,Jam,0,Snack,1.0,Metropolitian,10.871674909894836,15,45
33985,22.0,4.9,Fog,Medium,2,Buffet,0.0,Metropolitian,8.945761702824752,10,12
33986,37.0,5.0,Fog,Jam,2,Drinks,0.0,Urban,12.259665186213072,0,41
33987,33.0,4.7,Cloudy,Low,1,Drinks,1.0,Urban,3.1460547419311484,5,15
33988,25.0,5.0,Sunny,Jam,1,Buffet,0.0,Metropolitian,4.5456383716552295,5,18
33989,30.0,4.7,Cloudy,Low,2,Buffet,1.0,Metropolitian,7.450964909803629,5,19
33990,31.0,5.0,Cloudy,High,1,Snack,1.0,Metropolitian,1.4903786894586075,15,25
33991,24.0,4.7,Fog,Jam,0,Meal,1.0,Urban,12.213708353196894,5,42
33992,29.0,4.8,Stormy,Jam,2,Meal,0.0,Urban,7.603690677059124,15,11
33993,24.0,4.9,Sandstorms,High,2,Snack,1.0,Urban,3.117119939493851,0,21
33994,27.0,4.9,Sandstorms,Medium,2,Meal,1.0,Metropolitian,17.084067780175076,5,24
33995,31.0,3.8,Sandstorms,Jam,2,Snack,2.0,Metropolitian,11.940892076882532,10,35
33996,33.0,4.8,Windy,Low,2,Snack,0.0,Metropolitian,1.4903948859889404,15,22
33997,31.0,3.6,Stormy,Medium,1,Meal,1.0,Metropolitian,19.76791540651303,15,37
33998,30.0,4.5,Cloudy,Low,0,Drinks,1.0,Metropolitian,3.10995117185681,10,27
33999,35.0,4.5,Stormy,Jam,1,Snack,1.0,Metropolitian,7.604067866916202,10,30
34000,29.0,4.6,Sunny,High,2,Buffet,1.0,Metropolitian,6.1490363375454695,0,14
34001,33.0,4.9,Cloudy,Jam,0,Meal,1.0,Metropolitian,4.719082053000275,10,34
34002,22.0,4.8,Stormy,Jam,0,Snack,1.0,Metropolitian,4.675733922538503,5,16
34003,22.0,4.6,Stormy,Low,0,Buffet,0.0,Metropolitian,10.88414699061599,0,15
34004,37.0,4.8,Sunny,Jam,0,Buffet,0.0,Metropolitian,7.603748908228344,15,22
34005,33.0,4.8,Windy,High,1,Drinks,0.0,Metropolitian,6.056180397483889,5,32
34006,34.0,4.0,Windy,Medium,0,Buffet,1.0,Metropolitian,10.872105431687604,5,40
34007,30.0,4.8,Sandstorms,Jam,2,Meal,1.0,Urban,4.529710662248728,5,33
34008,20.0,4.5,Cloudy,Medium,1,Meal,1.0,Metropolitian,12.424649543402673,5,29
34009,27.0,4.5,Fog,Medium,1,Snack,1.0,Urban,12.120750702649037,10,25
34010,21.0,4.8,Windy,Low,1,Snack,0.0,Metropolitian,1.5130311007503117,15,12
34011,33.0,5.0,Cloudy,Medium,2,Snack,0.0,Metropolitian,7.775036228704785,5,19
34012,32.0,4.5,Windy,Jam,1,Meal,0.0,Metropolitian,10.605910771228634,10,33
34014,39.0,4.9,Sunny,Jam,2,Buffet,0.0,Metropolitian,13.686800132525436,5,23
34015,30.0,4.9,Sunny,Jam,2,Snack,1.0,Metropolitian,19.92350088737085,10,20
34016,31.0,4.3,Sandstorms,Medium,0,Buffet,1.0,Urban,5.96063045771467,0,39
34018,35.0,4.2,Stormy,Medium,0,Meal,0.0,Metropolitian,4.5897614630614605,10,33
34019,39.0,4.1,Cloudy,Jam,1,Buffet,1.0,Metropolitian,12.165433285883388,10,45
34020,36.0,4.8,Sunny,Jam,0,Drinks,1.0,Metropolitian,7.492417270146189,10,28
34021,23.0,4.9,Fog,Medium,0,Drinks,1.0,Metropolitian,4.611520259278331,15,20
34022,22.0,4.9,Sandstorms,Low,2,Buffet,0.0,Urban,1.573027382944863,0,17
34023,28.0,4.7,Stormy,Low,2,Meal,0.0,Urban,17.143402143014615,10,16
34024,20.0,4.2,Stormy,Low,0,Meal,1.0,Urban,9.22326294136735,15,23
34025,33.0,4.5,Sunny,Low,0,Drinks,1.0,Metropolitian,3.0270461574651266,5,25
34026,34.0,4.9,Sunny,Medium,1,Drinks,1.0,Metropolitian,12.07784669572554,5,26
34027,36.0,4.9,Sunny,Low,0,Drinks,1.0,Metropolitian,4.562322424041338,15,26
34028,22.0,3.1,Sunny,Low,2,Meal,1.0,Metropolitian,10.605835666701468,15,42
34029,22.0,4.8,Sunny,Jam,1,Drinks,0.0,Metropolitian,10.430848805429592,5,16
34030,37.0,4.2,Windy,Medium,0,Buffet,1.0,Metropolitian,12.423623703844443,5,31
34031,33.0,4.8,Sunny,Medium,0,Meal,1.0,Metropolitian,4.65941509014333,5,27
34032,25.0,4.1,Windy,Low,0,Meal,0.0,Urban,3.019664548111772,10,23
34033,39.0,4.9,Cloudy,Medium,0,Snack,1.0,Metropolitian,12.240632066427668,15,43
34034,29.0,4.6,Sunny,Jam,1,Drinks,0.0,Metropolitian,16.665120410938524,10,13
34035,32.0,5.0,Cloudy,Jam,2,Buffet,2.0,Metropolitian,17.143402487310386,10,41
34036,35.0,4.8,Sandstorms,Jam,1,Snack,0.0,Metropolitian,10.927479795090326,5,28
34037,34.0,4.0,Cloudy,Low,0,Meal,2.0,Metropolitian,10.869688861155106,0,42
34038,39.0,4.7,Cloudy,Medium,1,Buffet,2.0,Metropolitian,13.83333454077028,10,39
34039,24.0,4.9,Cloudy,Jam,0,Drinks,1.0,Metropolitian,10.566835975624892,15,43
34040,25.0,4.9,Fog,Medium,2,Drinks,1.0,Metropolitian,8.940669478680816,0,17
34041,21.0,4.6,Windy,Medium,2,Meal,0.0,Metropolitian,4.611812441529985,10,24
34042,29.0,4.5,Fog,Medium,0,Buffet,1.0,Metropolitian,6.107137940504199,15,29
34043,38.0,4.6,Sandstorms,Jam,0,Snack,1.0,Metropolitian,12.439501669024931,10,50
34044,23.0,4.7,Windy,Low,0,Meal,0.0,Metropolitian,17.142871269874753,15,15
34045,24.0,4.9,Fog,Jam,0,Snack,1.0,Metropolitian,13.99386530887847,0,38
34046,25.0,4.1,Fog,High,2,Meal,0.0,Metropolitian,6.039088386034739,15,33
34047,29.566910587697237,4.6337736972250205,Fog,Medium,0,Buffet,1.0,Metropolitian,16.605483617229595,5,30
34048,31.0,4.5,Fog,Low,2,Meal,0.0,Metropolitian,7.686194893594371,5,16
34049,39.0,4.5,Sunny,Medium,1,Buffet,1.0,Metropolitian,10.760337943560746,10,22
34050,27.0,5.0,Sunny,Low,2,Snack,1.0,Metropolitian,1.490310188816652,10,20
34051,29.0,4.7,Cloudy,Low,0,Meal,1.0,Metropolitian,2.938490758742621,0,23
34052,21.0,5.0,Fog,Medium,1,Snack,1.0,Metropolitian,9.315940723982044,15,16
34053,21.0,4.7,Cloudy,Jam,0,Snack,1.0,Metropolitian,9.366790649326198,5,28
34054,32.0,5.0,Sandstorms,Jam,1,Snack,0.0,Metropolitian,12.165335767371966,5,29
34055,31.0,5.0,Stormy,Low,1,Meal,1.0,Metropolitian,9.31865006899268,5,23
34056,28.0,4.8,Cloudy,Low,2,Meal,1.0,Metropolitian,12.214032221312351,10,29
34057,27.0,4.8,Windy,High,1,Snack,1.0,Urban,5.960678674765887,5,18
34058,28.0,4.6,Fog,Low,0,Drinks,0.0,Metropolitian,4.659461836264611,5,23
34059,37.0,4.5,Stormy,Jam,2,Buffet,1.0,Metropolitian,13.63571948335855,15,32
34060,39.0,5.0,Sandstorms,High,2,Snack,1.0,Metropolitian,6.130774962521449,10,26
34062,35.0,4.9,Sunny,Medium,2,Drinks,1.0,Urban,13.635182283024085,0,25
34063,35.0,4.0,Sandstorms,Jam,0,Snack,1.0,Metropolitian,7.548770406381731,0,39
34064,31.0,4.1,Fog,Jam,2,Drinks,1.0,Metropolitian,4.538995795746612,15,36
34065,20.0,5.0,Stormy,Low,0,Snack,0.0,Urban,12.295700630365102,5,20
34066,35.0,4.9,Sunny,Jam,1,Meal,1.0,Metropolitian,19.97919989926816,10,30
34067,36.0,4.5,Sunny,Low,2,Buffet,0.0,Metropolitian,10.590141047062009,10,25
34068,29.0,4.9,Fog,Low,0,Buffet,0.0,Metropolitian,4.5621697368142895,10,22
34069,29.566910587697237,4.6337736972250205,Fog,Jam,1,Meal,1.0,Urban,10.760876717863995,0,36
34070,31.0,4.7,Sunny,Low,0,Meal,0.0,Metropolitian,10.568445476897375,5,27
34071,20.0,4.7,Sandstorms,Medium,2,Buffet,0.0,Urban,16.90780200166895,15,27
34072,28.0,4.6,Windy,Jam,0,Buffet,0.0,Metropolitian,16.827436461808016,10,29
34073,37.0,4.9,Sunny,Medium,2,Meal,0.0,Metropolitian,4.529668095048783,10,17
34074,36.0,4.6,Sandstorms,Jam,1,Snack,0.0,Metropolitian,4.470606441299895,10,30
34075,29.566910587697237,4.6337736972250205,Cloudy,Low,0,Buffet,1.0,Metropolitian,13.410208997224526,0,23
34076,24.0,4.5,Stormy,High,2,Meal,1.0,Metropolitian,6.082857972435271,10,29
34077,29.0,4.9,Windy,Jam,1,Snack,1.0,Metropolitian,4.466266254984405,10,27
34078,35.0,4.5,Stormy,Jam,2,Snack,1.0,Urban,7.564852922438019,5,26
34079,31.0,4.9,Cloudy,Low,2,Drinks,1.0,Urban,7.346169262049632,0,16
34080,33.0,5.0,Fog,Medium,2,Snack,0.0,Metropolitian,6.219803520841572,15,17
34081,37.0,4.5,Cloudy,Medium,0,Buffet,1.0,Metropolitian,12.423749530339176,10,46
34082,32.0,4.4,Sandstorms,Jam,2,Meal,2.0,Metropolitian,12.297368028104014,10,39
34083,32.0,4.1,Sandstorms,Medium,0,Drinks,0.0,Metropolitian,8.940685957165204,15,38
34084,29.566910587697237,4.6337736972250205,Fog,Low,3,Buffet,0.0,Urban,19.69457519277569,0,19
34085,28.0,4.6,Windy,Medium,2,Snack,0.0,Metropolitian,19.66489914417179,10,20
34086,38.0,4.5,Sandstorms,Jam,1,Meal,1.0,Urban,9.07749640856946,15,26
34087,29.0,4.7,Fog,Medium,2,Snack,0.0,Metropolitian,6.083017481058126,15,15
34088,39.0,4.3,Cloudy,Medium,2,Snack,1.0,Metropolitian,20.18902165658634,15,31
34089,31.0,4.8,Cloudy,Low,2,Drinks,1.0,Urban,13.615444657792116,5,25
34090,37.0,4.6,Sandstorms,Low,0,Snack,1.0,Metropolitian,12.260869100313954,0,24
34091,31.0,4.7,Cloudy,Low,2,Snack,1.0,Metropolitian,13.975017916434732,10,30
34092,31.0,4.8,Cloudy,Jam,0,Meal,1.0,Urban,7.649493428878839,10,27
34093,21.0,4.6,Sunny,Medium,1,Snack,0.0,Urban,17.103756124842064,5,17
34094,38.0,4.8,Fog,Jam,1,Buffet,1.0,Metropolitian,13.834426296079153,15,41
34095,26.0,4.8,Stormy,Jam,0,Drinks,0.0,Metropolitian,16.60648830401426,15,28
34096,30.0,4.6,Stormy,Low,2,Drinks,1.0,Metropolitian,19.92251217113441,10,26
34097,20.0,4.2,Sandstorms,Jam,0,Drinks,0.0,Metropolitian,12.467774128120906,15,37
34098,32.0,3.7,Sandstorms,Jam,1,Drinks,2.0,Metropolitian,12.102895095099042,5,42
34099,36.0,4.7,Sunny,Medium,1,Drinks,1.0,Metropolitian,4.66487547455776,15,23
34100,30.0,4.8,Sunny,Low,0,Snack,1.0,Metropolitian,10.590468909792246,10,26
34101,20.0,4.7,Stormy,Low,1,Meal,1.0,Metropolitian,9.160602254273758,10,13
34102,35.0,4.6,Sunny,Medium,0,Buffet,0.0,Metropolitian,16.72654520020036,0,39
34103,27.0,4.9,Stormy,Jam,1,Buffet,1.0,Metropolitian,10.645359833016222,5,22
34104,21.0,4.7,Stormy,Low,1,Buffet,1.0,Metropolitian,16.830146069924478,10,19
34105,36.0,4.1,Stormy,Low,0,Drinks,0.0,Metropolitian,3.105437935737993,0,26
34106,24.0,4.8,Stormy,Low,2,Meal,1.0,Metropolitian,9.12399944885886,5,12
34107,29.0,5.0,Cloudy,Low,0,Drinks,1.0,Metropolitian,9.317889646213189,5,20
34108,23.0,4.7,Sandstorms,Low,1,Meal,0.0,Metropolitian,3.041846157112011,5,11
34109,29.0,4.5,Sunny,High,1,Buffet,0.0,Urban,1.5135484434726514,10,11
34110,28.0,4.6,Sandstorms,High,0,Meal,0.0,Metropolitian,1.5549900774341865,5,35
34111,38.0,4.2,Windy,Low,0,Meal,1.0,Metropolitian,1.5373023924615683,15,34
34112,32.0,4.7,Sandstorms,Low,2,Meal,0.0,Metropolitian,1.5531843061704882,10,24
34113,38.0,4.1,Windy,Jam,1,Meal,1.0,Urban,9.43816345911881,5,31
34114,25.0,4.9,Sunny,Medium,0,Snack,1.0,Metropolitian,13.61583969865063,0,27
34115,38.0,4.8,Sunny,Jam,2,Drinks,1.0,Metropolitian,11.01119033893336,0,18
34116,29.0,4.6,Sunny,Medium,0,Meal,1.0,Metropolitian,10.759542509527815,15,20
34117,38.0,4.0,Fog,Jam,1,Meal,2.0,Metropolitian,13.685202918242124,10,46
34118,25.0,4.5,Sunny,Medium,0,Snack,0.0,Metropolitian,8.931806123873562,0,23
34119,39.0,4.4,Sandstorms,Medium,0,Meal,1.0,Metropolitian,14.157243571473249,5,44
34120,31.0,4.5,Fog,Low,2,Drinks,1.0,Metropolitian,1.5531848704962508,5,16
34121,22.0,5.0,Stormy,Low,1,Snack,1.0,Urban,17.303295941503084,15,13
34122,23.0,4.9,Cloudy,Medium,1,Snack,1.0,Metropolitian,4.539072036200237,15,16
34123,33.0,5.0,Stormy,Low,0,Buffet,0.0,Metropolitian,16.725927989454476,0,24
34124,24.0,4.2,Stormy,Jam,0,Meal,1.0,Metropolitian,7.604263016933009,0,32
34125,33.0,4.6,Cloudy,Medium,2,Snack,1.0,Urban,10.760876717863995,0,39
34126,31.0,4.7,Stormy,Low,2,Buffet,1.0,Metropolitian,1.5130311007503117,5,29
34127,20.0,4.1,Stormy,Low,0,Meal,0.0,Metropolitian,4.562360208530027,0,29
34128,27.0,4.6,Sunny,Jam,0,Snack,1.0,Metropolitian,12.120689949324166,15,24
34129,20.0,4.6,Windy,Jam,0,Snack,0.0,Metropolitian,20.89323576640513,15,30
34130,37.0,4.9,Sunny,Jam,2,Buffet,1.0,Metropolitian,12.165460183093602,15,21
34131,32.0,3.9,Windy,Jam,1,Meal,1.0,Metropolitian,17.303295941503084,0,39
34132,36.0,4.9,Sandstorms,Low,1,Buffet,1.0,Metropolitian,16.3734587144703,10,15
34133,21.0,4.6,Stormy,Low,1,Buffet,1.0,Metropolitian,13.685214825561951,0,15
34134,25.0,4.8,Stormy,Low,2,Drinks,0.0,Metropolitian,2.9805686744581967,5,15
34135,30.0,4.7,Fog,Low,0,Meal,1.0,Metropolitian,9.43816345911881,15,26
34136,23.0,3.5,Sunny,Low,2,Meal,2.0,Metropolitian,10.605779290380749,15,38
34137,24.0,4.5,Fog,Medium,2,Snack,0.0,Urban,13.586847442957977,10,25
34138,29.566910587697237,4.6337736972250205,Sandstorms,Low,2,Snack,1.0,Metropolitian,13.409709107566847,0,17
34139,35.0,4.8,Stormy,Low,2,Buffet,1.0,Metropolitian,13.68535174998561,10,24
34140,30.0,4.3,Windy,High,0,Meal,2.0,Urban,3.025945957807915,5,47
34141,20.0,4.6,Sunny,Medium,1,Buffet,0.0,Urban,12.48810392351163,5,13
34142,31.0,4.7,Sandstorms,High,0,Meal,1.0,Metropolitian,6.234329486380044,5,40
34143,27.0,4.9,Stormy,Low,2,Buffet,1.0,Urban,1.5585765917151808,10,18
34144,22.0,4.6,Windy,Medium,2,Drinks,1.0,Metropolitian,6.120960370399152,10,28
34145,29.0,4.6,Sandstorms,High,1,Meal,0.0,Metropolitian,5.9612286805544406,15,10
34146,33.0,4.9,Sunny,Jam,1,Buffet,1.0,Metropolitian,10.728992739243486,10,17
34147,28.0,4.6,Sunny,Jam,1,Buffet,1.0,Metropolitian,13.793180720327904,0,18
34148,21.0,4.6,Windy,Jam,1,Buffet,1.0,Metropolitian,9.316615295289598,5,23
34149,33.0,4.7,Stormy,Jam,1,Buffet,1.0,Metropolitian,13.974263600334895,10,30
34150,29.0,4.5,Sunny,Low,0,Snack,1.0,Urban,4.658364104305769,0,19
34151,35.0,4.7,Windy,Medium,0,Buffet,1.0,Urban,7.686156868720374,10,36
34152,36.0,4.7,Stormy,Medium,1,Meal,1.0,Metropolitian,10.927839541315707,15,25
34153,25.0,4.8,Stormy,Medium,1,Meal,0.0,Metropolitian,8.95611991268012,5,29
34154,21.0,4.8,Windy,Jam,2,Buffet,1.0,Metropolitian,16.393622907447718,15,23
34155,28.0,4.8,Windy,High,1,Drinks,1.0,Urban,6.130563304402877,0,14
34156,38.0,4.8,Cloudy,Jam,1,Meal,1.0,Metropolitian,7.548636649888818,10,34
34157,27.0,4.6,Sandstorms,Jam,2,Snack,1.0,Metropolitian,14.157243571473249,10,19
34158,26.0,4.7,Sunny,Jam,1,Meal,0.0,Metropolitian,13.188228100775016,10,16
34159,30.0,4.7,Sunny,Jam,0,Meal,0.0,Metropolitian,20.18759926859508,10,42
34160,29.0,4.9,Stormy,Low,1,Snack,1.0,Urban,16.827436461808016,0,10
34161,33.0,4.6,Sandstorms,Low,1,Drinks,0.0,Metropolitian,1.573027382944863,10,26
34162,35.0,4.6,Stormy,High,2,Buffet,0.0,Metropolitian,6.292109292193661,10,26
34163,30.0,4.7,Cloudy,Medium,2,Snack,1.0,Metropolitian,4.590339339083006,10,19
34164,38.0,4.7,Cloudy,High,2,Drinks,1.0,Metropolitian,2.979935378509528,15,26
34165,32.0,4.7,Windy,Jam,2,Drinks,1.0,Metropolitian,4.611827145718756,10,31
34166,23.0,4.8,Stormy,High,0,Drinks,1.0,Metropolitian,5.994112972617526,0,33
34167,36.0,4.8,Sandstorms,High,1,Snack,1.0,Metropolitian,5.960678674765887,10,29
34168,34.0,4.7,Fog,Jam,2,Buffet,2.0,Urban,12.26153585035234,0,45
34169,30.0,4.5,Fog,Low,0,Buffet,1.0,Urban,1.530780992566051,15,24
34170,30.0,3.8,Sandstorms,Jam,2,Drinks,1.0,Metropolitian,10.708032670919987,10,40
34171,36.0,4.8,Cloudy,Jam,1,Snack,2.0,Metropolitian,7.865136435552706,10,39
34172,36.0,4.5,Stormy,High,1,Meal,1.0,Metropolitian,6.292109292193661,0,29
34173,31.0,4.6,Sunny,Medium,0,Snack,1.0,Metropolitian,6.211038498566506,10,21
34174,36.0,5.0,Fog,Low,0,Drinks,2.0,Metropolitian,13.616614084816156,10,37
34175,33.0,5.0,Sunny,Medium,0,Buffet,1.0,Metropolitian,9.19440223983406,5,27
34176,26.0,4.7,Cloudy,Low,0,Buffet,1.0,Metropolitian,10.91056414784863,5,24
34177,28.0,4.8,Cloudy,Medium,2,Meal,0.0,Urban,6.060727170595128,15,15
34178,22.0,4.7,Sandstorms,High,1,Drinks,1.0,Metropolitian,6.083000805120199,10,13
34179,39.0,4.9,Sunny,Jam,0,Snack,1.0,Metropolitian,16.829613354703994,15,30
34180,21.0,4.7,Windy,Low,1,Meal,0.0,Metropolitian,1.573027382944863,5,12
34181,39.0,4.9,Windy,Medium,0,Buffet,1.0,Metropolitian,14.157243571473249,15,44
34182,31.0,4.9,Cloudy,Low,1,Snack,0.0,Metropolitian,3.1460547419311484,5,16
34183,23.0,4.8,Windy,Medium,1,Drinks,0.0,Metropolitian,10.759542509527815,5,18
34184,28.0,4.7,Fog,Low,0,Drinks,0.0,Urban,1.5208455068457474,0,20
34185,38.0,4.8,Sunny,Jam,1,Drinks,1.0,Metropolitian,10.568290684275372,15,22
34186,34.0,4.7,Sunny,Jam,0,Meal,0.0,Metropolitian,8.814326867514293,0,20
34187,20.0,4.8,Sunny,Medium,1,Buffet,0.0,Metropolitian,4.592089231869883,15,13
34188,36.0,5.0,Cloudy,Low,0,Buffet,1.0,Metropolitian,3.1460547419311484,5,23
34189,33.0,4.5,Sandstorms,Low,0,Drinks,1.0,Urban,4.539026043123361,5,25
34190,31.0,4.6,Stormy,Jam,1,Drinks,1.0,Urban,16.72666555949871,10,28
34191,35.0,4.9,Sunny,Low,0,Drinks,1.0,Metropolitian,10.710647646313989,10,28
34192,26.0,4.8,Fog,Medium,2,Snack,0.0,Urban,10.871542666074795,15,30
34193,34.0,4.7,Sunny,Jam,0,Meal,0.0,Metropolitian,10.59045460762333,5,33
34194,38.0,4.8,Sandstorms,Low,1,Buffet,0.0,Metropolitian,1.53283217532804,5,29
34195,24.0,4.6,Windy,Low,2,Meal,1.0,Metropolitian,13.993641324257386,10,17
34196,36.0,4.5,Sandstorms,Low,2,Drinks,1.0,Metropolitian,3.059657507668366,10,21
34197,30.0,4.7,Sandstorms,Low,2,Snack,0.0,Metropolitian,3.065496684009405,10,20
34198,25.0,4.1,Sandstorms,Jam,0,Snack,1.0,Metropolitian,9.09086673098934,5,37
34199,38.0,4.3,Sandstorms,Low,0,Snack,0.0,Metropolitian,1.555039181829115,10,28
34200,37.0,4.7,Windy,Low,0,Snack,1.0,Metropolitian,13.41124243729071,10,29
34201,29.0,4.6,Sunny,Jam,1,Drinks,1.0,Metropolitian,9.12465762504076,5,15
34202,35.0,4.9,Cloudy,High,2,Snack,1.0,Metropolitian,3.105437935737993,5,25
34203,34.0,4.9,Cloudy,Jam,2,Snack,1.0,Metropolitian,14.157243571473249,5,49
34204,21.0,4.8,Sandstorms,Low,0,Snack,0.0,Metropolitian,12.421385649162788,15,24
34205,26.0,4.6,Sunny,Jam,2,Drinks,0.0,Metropolitian,16.390873953030145,5,20
34206,35.0,4.5,Sunny,Jam,2,Buffet,0.0,Metropolitian,10.870670158123415,0,23
34208,22.0,4.8,Sandstorms,Jam,1,Meal,1.0,Urban,20.259459276061232,0,28
34209,28.0,4.8,Fog,Low,1,Snack,0.0,Urban,1.512992570777558,0,11
34210,33.0,3.5,Cloudy,Low,1,Buffet,1.0,Metropolitian,10.909573046218824,0,34
34211,25.0,4.7,Cloudy,Low,2,Snack,0.0,Urban,4.590540079832415,0,13
34212,27.0,4.6,Cloudy,Jam,0,Meal,1.0,Metropolitian,4.719082053000275,15,21
34213,29.0,4.3,Cloudy,Jam,2,Drinks,0.0,Metropolitian,10.590211758843196,0,42
34214,22.0,4.6,Windy,Low,2,Drinks,1.0,Urban,4.659113690717868,5,17
34215,22.0,4.2,Fog,Medium,2,Drinks,2.0,Metropolitian,16.390873953030145,5,39
34216,38.0,4.5,Fog,Low,1,Snack,1.0,Metropolitian,13.593354048364516,15,30
34217,30.0,4.6,Sandstorms,Low,0,Buffet,1.0,Metropolitian,19.69457519277569,5,28
34218,29.0,5.0,Fog,Medium,2,Meal,0.0,Urban,6.083298201315098,15,12
34219,35.0,4.7,Sunny,Medium,1,Drinks,1.0,Urban,13.766517265279528,15,26
34220,21.0,4.4,Stormy,Low,0,Snack,1.0,Metropolitian,7.6488144842030845,5,22
34221,36.0,4.6,Windy,Medium,1,Meal,0.0,Metropolitian,7.603380754200534,0,29
34222,22.0,5.0,Stormy,Low,2,Buffet,0.0,Metropolitian,3.1055805593832218,0,14
34223,21.0,4.6,Sunny,Jam,0,Buffet,1.0,Metropolitian,12.261338419329329,10,26
34224,31.0,4.7,Stormy,Jam,0,Buffet,1.0,Semi-Urban,9.223476374219892,15,46
34225,39.0,4.9,Windy,High,1,Snack,1.0,Metropolitian,1.5305123349395655,15,26
34226,33.0,4.8,Fog,Jam,2,Buffet,1.0,Urban,12.4384890207563,15,40
34227,39.0,4.6,Cloudy,Medium,1,Buffet,2.0,Metropolitian,10.488990195848686,0,39
34228,30.0,4.8,Cloudy,Jam,0,Drinks,1.0,Metropolitian,16.85633541138399,0,41
34229,31.0,4.5,Cloudy,Medium,0,Snack,0.0,Metropolitian,12.422293155151449,5,35
34230,26.0,4.6,Sandstorms,Jam,0,Snack,1.0,Metropolitian,10.927955509209683,15,29
34231,38.0,4.8,Sunny,Low,2,Snack,0.0,Metropolitian,10.605796340464469,10,19
